cycle,task,method,instances,features,classes,accuracy,f1,optimization_time,prediction_time,no_features,best_trial
0,15,backwards_selection,683,9,2,0.9512195121951219,0.9441356006104207,0.230269193649292,0.011482715606689453,7,0
0,15,stepwise_selection,683,9,2,0.9512195121951219,0.9441356006104207,0.170029878616333,0.011603832244873047,5,0
0,15,bayesselection,683,9,2,0.9512195121951219,0.9445706251351937,6.091500759124756,0.011525154113769531,5,11
0,15,bayeswweighting,683,9,2,0.9658536585365853,0.9610488314649439,17.218727588653564,0.014818906784057617,9,139
0,16,baseline,2000,64,10,0.9033333333333333,0.9048192370928264,7.152557373046875e-07,0.06841731071472168,64,0
0,16,intercorrelation_filter,2000,64,10,0.9033333333333333,0.9048192370928264,0.0679326057434082,0.06843042373657227,64,0
0,16,correlation_weighting,2000,64,10,0.8966666666666666,0.8969039514402795,0.0679326057434082,0.11476469039916992,64,0
0,16,tree_based_filter,2000,64,10,0.8533333333333334,0.8549552170949299,0.5843205451965332,0.06957077980041504,32,0
0,16,tree_based_weighting,2000,64,10,0.8433333333333334,0.8435873275880106,0.5843205451965332,0.10735893249511719,32,0
0,16,l1filter,2000,64,10,0.915,0.9167808310806311,0.0601191520690918,0.06970953941345215,57,0
0,16,relieff,2000,64,10,0.91,0.9104456429501047,0.22964811325073242,0.07777285575866699,48,0
0,16,relieff_weighting,2000,64,10,0.07833333333333334,0.014528593508500772,0.22964811325073242,0.09096074104309082,48,0
0,16,forward_selection,2000,64,10,0.9016666666666666,0.9030301626440291,16.141027688980103,0.03944873809814453,11,0
0,16,backwards_selection,2000,64,10,0.9033333333333333,0.904893135427943,6.859167098999023,0.08055758476257324,63,0
0,16,stepwise_selection,2000,64,10,0.875,0.8772243791779634,17.00884175300598,0.07953166961669922,36,0
0,16,bayesselection,2000,64,10,0.925,0.9252867975302331,112.5237090587616,0.055281639099121094,36,250
0,16,bayeswweighting,2000,64,10,0.93,0.9312172881308329,327.0841224193573,0.10916399955749512,64,741
0,18,baseline,2000,6,10,0.695,0.6706962939233826,7.152557373046875e-07,0.024005651473999023,6,0
0,18,intercorrelation_filter,2000,6,10,0.6966666666666667,0.6677736929977495,0.0043523311614990234,0.02246832847595215,4,0
0,18,correlation_weighting,2000,6,10,0.6916666666666667,0.6609304737906782,0.0043523311614990234,0.025232315063476562,4,0
0,18,tree_based_filter,2000,6,10,0.6533333333333333,0.6218009353581471,0.19219684600830078,0.02320718765258789,3,0
0,18,tree_based_weighting,2000,6,10,0.6616666666666666,0.6294830707992953,0.19219684600830078,0.023092269897460938,3,0
0,18,l1filter,2000,6,10,0.695,0.6706962939233826,0.009211301803588867,0.02293109893798828,6,0
0,18,relieff,2000,6,10,0.67,0.6493486263618198,0.07598876953125,0.02286362648010254,4,0
0,18,relieff_weighting,2000,6,10,0.67,0.6490644019955704,0.07598876953125,0.02501702308654785,4,0
0,18,forward_selection,2000,6,10,0.68,0.6583004962938672,0.3812539577484131,0.02196645736694336,3,0
0,18,backwards_selection,2000,6,10,0.695,0.6706962939233826,0.1847851276397705,0.023270606994628906,5,0
0,18,stepwise_selection,2000,6,10,0.7,0.6754677512064358,0.29935503005981445,0.02241683006286621,5,0
0,18,bayesselection,2000,6,10,0.695,0.6704048386924801,3.8343474864959717,0.02338123321533203,5,35
0,18,bayeswweighting,2000,6,10,0.7066666666666667,0.6822433368875139,10.10100507736206,0.02559947967529297,6,102
0,22,baseline,2000,47,10,0.7616666666666667,0.7542877786765906,4.76837158203125e-07,0.0888826847076416,47,0
0,22,intercorrelation_filter,2000,47,10,0.7666666666666667,0.7581815271264881,0.04409933090209961,0.07152223587036133,28,0
0,22,correlation_weighting,2000,47,10,0.7433333333333333,0.7362284885377248,0.04409933090209961,0.11557698249816895,28,0
0,22,tree_based_filter,2000,47,10,0.6716666666666666,0.6611718919070662,0.5127677917480469,0.07405948638916016,23,0
0,22,tree_based_weighting,2000,47,10,0.71,0.7006617576130341,0.5127677917480469,0.09742975234985352,23,0
0,22,l1filter,2000,47,10,0.785,0.7787628367413539,0.11070775985717773,0.07432246208190918,41,0
0,22,relieff,2000,47,10,0.75,0.7416419077411402,0.17171287536621094,0.07794737815856934,35,0
0,22,relieff_weighting,2000,47,10,0.7533333333333333,0.7453280924664039,0.17171287536621094,0.10265922546386719,35,0
0,22,forward_selection,2000,47,10,0.7433333333333333,0.7380634387245486,6.862359046936035,0.032958030700683594,7,0
0,22,backwards_selection,2000,47,10,0.7616666666666667,0.7539608585977288,4.748305320739746,0.07497024536132812,46,0
0,22,stepwise_selection,2000,47,10,0.715,0.7083885545609032,4.452349662780762,0.07809019088745117,24,0
0,22,bayesselection,2000,47,10,0.76,0.7517389561909822,90.4981460571289,0.07181954383850098,24,139
0,22,bayeswweighting,2000,47,10,0.7816666666666666,0.7733613624921819,259.8547668457031,0.09794211387634277,47,840
0,23,baseline,1473,9,3,0.4819004524886878,0.4654348919054801,7.152557373046875e-07,0.02538895606994629,9,0
0,23,intercorrelation_filter,1473,9,3,0.4819004524886878,0.4654348919054801,0.004982948303222656,0.024536848068237305,9,0
0,23,correlation_weighting,1473,9,3,0.5203619909502263,0.5038456041833191,0.004982948303222656,0.026613473892211914,9,0
0,23,tree_based_filter,1473,9,3,0.46153846153846156,0.4169986979800666,0.15032052993774414,0.020133256912231445,5,0
0,23,tree_based_weighting,1473,9,3,0.48868778280542985,0.43509486360438115,0.15032052993774414,0.019450664520263672,5,0
0,23,l1filter,1473,9,3,0.4751131221719457,0.45734652221698857,0.0035266876220703125,0.022847890853881836,8,0
0,23,relieff,1473,9,3,0.5180995475113123,0.4994699469946995,0.06030631065368652,0.021340608596801758,6,0
0,23,relieff_weighting,1473,9,3,0.504524886877828,0.4872682783094406,0.06030631065368652,0.020669221878051758,6,0
0,23,forward_selection,1473,9,3,0.5746606334841629,0.5323463256174652,0.47907376289367676,0.017100811004638672,3,0
0,23,backwards_selection,1473,9,3,0.5271493212669683,0.5078201700871456,0.543543815612793,0.020627975463867188,5,0
0,23,stepwise_selection,1473,9,3,0.5271493212669683,0.5078201700871456,0.5053086280822754,0.020075559616088867,5,0
0,23,bayesselection,1473,9,3,0.5271493212669683,0.5078201700871456,6.959350347518921,0.020627737045288086,5,58
0,23,bayeswweighting,1473,9,3,0.5226244343891403,0.5068879933148717,19.147675275802612,0.02476358413696289,9,267
0,28,baseline,5620,64,10,0.9555423829282751,0.9557144002711595,7.152557373046875e-07,0.2585906982421875,64,0
0,28,intercorrelation_filter,5620,64,10,0.9573206876111441,0.957432483208669,0.10445261001586914,0.2403109073638916,63,0
0,28,correlation_weighting,5620,64,10,0.9253112033195021,0.9253841830000246,0.10445261001586914,0.23784112930297852,63,0
0,28,tree_based_filter,5620,64,10,0.8998221695317131,0.8997846092346677,0.4936251640319824,0.23649120330810547,32,0
0,28,tree_based_weighting,5620,64,10,0.8933017190278602,0.8928580305762488,0.4936251640319824,0.27564287185668945,32,0
0,28,l1filter,5620,64,10,0.9602845287492591,0.9603965261709577,0.3793144226074219,0.2486419677734375,50,0
0,28,relieff,5620,64,10,0.9241256668642561,0.9243649531328995,1.0824387073516846,0.23353123664855957,48,0
0,28,relieff_weighting,5620,64,10,0.9016004742145821,0.9013367412442641,1.0824387073516846,0.2733590602874756,48,0
0,28,forward_selection,5620,64,10,0.918197984588026,0.9185406204396603,51.755306005477905,0.16082286834716797,11,0
0,28,backwards_selection,5620,64,10,0.9567279193835211,0.9569387795386664,19.054439306259155,0.25220322608947754,63,0
0,28,stepwise_selection,5620,64,10,0.9294605809128631,0.92924788773284,29.234068870544434,0.2697563171386719,34,0
0,28,bayesselection,5620,64,10,0.95257854179016,0.9530301576057253,141.26661896705627,0.2592625617980957,37,362
0,28,bayeswweighting,5620,64,10,0.9531713100177831,0.9533293626295913,400.8991000652313,0.2731664180755615,64,948
0,29,baseline,653,15,2,0.8316326530612245,0.8283758325151909,4.76837158203125e-07,0.013782978057861328,15,0
0,29,intercorrelation_filter,653,15,2,0.8316326530612245,0.8283758325151909,0.006639003753662109,0.013214349746704102,14,0
0,29,correlation_weighting,653,15,2,0.8775510204081632,0.8769230769230769,0.006639003753662109,0.016551494598388672,14,0
0,29,tree_based_filter,653,15,2,0.7091836734693877,0.704374057315234,0.11522150039672852,0.012344837188720703,7,0
0,29,tree_based_weighting,653,15,2,0.7448979591836735,0.7403285638579756,0.11522150039672852,0.014756202697753906,7,0
0,29,l1filter,653,15,2,0.8877551020408163,0.8877083333333333,0.0025997161865234375,0.011464118957519531,4,0
0,29,relieff,653,15,2,0.8673469387755102,0.8664570230607966,0.02712249755859375,0.012676477432250977,11,0
0,29,relieff_weighting,653,15,2,0.8877551020408163,0.8874621568013363,0.02712249755859375,0.015961647033691406,11,0
0,29,forward_selection,653,15,2,0.8979591836734694,0.8978634705575821,0.5817444324493408,0.011664628982543945,3,0
0,29,backwards_selection,653,15,2,0.8520408163265306,0.8499749254361655,0.2858853340148926,0.012922525405883789,14,0
0,29,stepwise_selection,653,15,2,0.8775510204081632,0.8773466833541927,0.28772854804992676,0.011536359786987305,8,0
0,29,bayesselection,653,15,2,0.8520408163265306,0.8499749254361655,15.475866317749023,0.013028144836425781,11,3
0,29,bayeswweighting,653,15,2,0.8775510204081632,0.8767295597484277,45.94671893119812,0.01681232452392578,15,654
0,31,baseline,1000,20,2,0.7233333333333334,0.5593778202473854,9.5367431640625e-07,0.036843299865722656,20,0
0,31,intercorrelation_filter,1000,20,2,0.7233333333333334,0.5593778202473854,0.01910114288330078,0.041656494140625,20,0
0,31,correlation_weighting,1000,20,2,0.7,0.5888157894736843,0.01910114288330078,0.05447030067443848,20,0
0,31,tree_based_filter,1000,20,2,0.6766666666666666,0.4638810589730835,0.17248821258544922,0.015505552291870117,10,0
0,31,tree_based_weighting,1000,20,2,0.7033333333333334,0.5212909009412819,0.17248821258544922,0.019315481185913086,10,0
0,31,l1filter,1000,20,2,0.71,0.6043956043956045,0.002760648727416992,0.01446986198425293,6,0
0,31,relieff,1000,20,2,0.7266666666666667,0.5928230932203391,0.04399585723876953,0.01945042610168457,15,0
0,31,relieff_weighting,1000,20,2,0.7066666666666667,0.5358323370138547,0.04399585723876953,0.020574569702148438,15,0
0,31,forward_selection,1000,20,2,0.6833333333333333,0.6058690932223313,0.8793070316314697,0.013878345489501953,3,0
0,31,backwards_selection,1000,20,2,0.7066666666666667,0.5358323370138547,0.9746658802032471,0.035012245178222656,17,0
0,31,stepwise_selection,1000,20,2,0.7233333333333334,0.5947199661452822,0.9938945770263672,0.01716136932373047,11,0
0,31,bayesselection,1000,20,2,0.73,0.6087649530678946,29.27148127555847,0.019687175750732422,13,115
0,31,bayeswweighting,1000,20,2,0.7333333333333333,0.6114996114996114,89.52187371253967,0.04178738594055176,20,974
0,32,baseline,10992,16,10,0.9672528805336568,0.9672844944731234,4.76837158203125e-07,0.5624349117279053,16,0
0,32,intercorrelation_filter,10992,16,10,0.9672528805336568,0.9672844944731234,0.0191650390625,0.5811021327972412,16,0
0,32,correlation_weighting,10992,16,10,0.9311704063068527,0.930562052884566,0.0191650390625,0.5848751068115234,16,0
0,32,tree_based_filter,10992,16,10,0.8526379624014554,0.8508913008955504,0.8158671855926514,0.14661240577697754,8,0
0,32,tree_based_weighting,10992,16,10,0.8541540327471194,0.8517765000315194,0.8158671855926514,0.1511855125427246,8,0
0,32,l1filter,10992,16,10,0.9672528805336568,0.9672844944731234,0.8174717426300049,0.6056890487670898,16,0
0,32,relieff,10992,16,10,0.9584596725288054,0.9584415407040756,0.6750016212463379,0.2178800106048584,12,0
0,32,relieff_weighting,10992,16,10,0.9481503941782898,0.9482390620483077,0.6750016212463379,0.19147205352783203,12,0
0,32,forward_selection,10992,16,10,0.9342025469981807,0.9334292040581016,10.937978982925415,0.15683293342590332,7,0
0,32,backwards_selection,10992,16,10,0.9663432383262583,0.9664140266502809,6.400723457336426,0.31938862800598145,15,0
0,32,stepwise_selection,10992,16,10,0.9554275318374773,0.9551607702301093,5.9675211906433105,0.21216130256652832,10,0
0,32,bayesselection,10992,16,10,0.9666464523953912,0.9665979992640807,72.38192176818848,0.293154239654541,15,216
0,32,bayeswweighting,10992,16,10,0.9687689508793208,0.9688236801804331,336.9490256309509,0.5871288776397705,16,366
0,37,baseline,768,8,2,0.7575757575757576,0.7106816961889426,4.76837158203125e-07,0.014635801315307617,8,0
0,37,intercorrelation_filter,768,8,2,0.7575757575757576,0.7106816961889426,0.004453897476196289,0.013992786407470703,8,0
0,37,correlation_weighting,768,8,2,0.7792207792207793,0.7375993941688754,0.004453897476196289,0.01513528823852539,8,0
0,37,tree_based_filter,768,8,2,0.7878787878787878,0.7312997032640951,0.12665438652038574,0.013345479965209961,4,0
0,37,tree_based_weighting,768,8,2,0.7878787878787878,0.7339522858150195,0.12665438652038574,0.014247655868530273,4,0
0,37,l1filter,768,8,2,0.7705627705627706,0.729502220454696,0.0026526451110839844,0.012444257736206055,5,0
0,37,relieff,768,8,2,0.7489177489177489,0.7095977111149645,0.031079530715942383,0.013169527053833008,6,0
0,37,relieff_weighting,768,8,2,0.670995670995671,0.5969696969696969,0.031079530715942383,0.014627695083618164,6,0
0,37,forward_selection,768,8,2,0.7489177489177489,0.7116973661559649,0.3249800205230713,0.012201309204101562,3,0
0,37,backwards_selection,768,8,2,0.7662337662337663,0.7275943396226416,0.15880417823791504,0.014681100845336914,7,0
0,37,stepwise_selection,768,8,2,0.7619047619047619,0.7121984369690793,0.17469143867492676,0.013143301010131836,5,0
0,37,bayesselection,768,8,2,0.7402597402597403,0.701755896023412,5.139962196350098,0.012882709503173828,5,6
0,37,bayeswweighting,768,8,2,0.7445887445887446,0.7056689342403627,13.912566900253296,0.01547694206237793,8,357
0,43,baseline,4601,57,2,0.8645908761766835,0.8521904964682705,9.5367431640625e-07,0.20490622520446777,57,0
0,43,intercorrelation_filter,4601,57,2,0.8645908761766835,0.8521904964682705,0.07500934600830078,0.1819615364074707,57,0
0,43,correlation_weighting,4601,57,2,0.8689355539464156,0.8569330473837271,0.07500934600830078,0.21413159370422363,57,0
0,43,tree_based_filter,4601,57,2,0.8435916002896452,0.8361133453763894,0.385082483291626,0.19275856018066406,28,0
0,43,tree_based_weighting,4601,57,2,0.8595220854453295,0.8502865585701577,0.385082483291626,0.20557117462158203,28,0
0,43,l1filter,4601,57,2,0.8602461984069515,0.8475871719169674,0.017941951751708984,0.1858060359954834,41,0
0,43,relieff,4601,57,2,0.834178131788559,0.8210537632583312,0.6164519786834717,0.19668865203857422,42,0
0,43,relieff_weighting,4601,57,2,0.8283852280955829,0.8155725165031147,0.6164519786834717,0.19036197662353516,42,0
0,43,forward_selection,4601,57,2,0.8913830557566981,0.8841531069225159,16.24453115463257,0.07004284858703613,5,0
0,43,backwards_selection,4601,57,2,0.8769007965242578,0.8667593643586833,14.067191362380981,0.19743847846984863,56,0
0,43,stepwise_selection,4601,57,2,0.8602461984069515,0.8479991696592579,13.939450979232788,0.17217040061950684,29,0
0,43,bayesselection,4601,57,2,0.88848660391021,0.8822011742550128,123.35495114326477,0.20056653022766113,19,357
0,43,bayeswweighting,4601,57,2,0.8979000724112962,0.8908059802933621,345.2934567928314,0.21398687362670898,57,794
0,45,baseline,3190,60,3,0.8547544409613375,0.8390346891680656,7.152557373046875e-07,0.13396859169006348,60,0
0,45,intercorrelation_filter,3190,60,3,0.8547544409613375,0.8390346891680656,0.06166434288024902,0.12441802024841309,60,0
0,45,correlation_weighting,3190,60,3,0.8798328108672936,0.8689467556938314,0.06166434288024902,0.15315461158752441,60,0
0,45,tree_based_filter,3190,60,3,0.754440961337513,0.717613209502594,0.2565643787384033,0.12913227081298828,30,0
0,45,tree_based_weighting,3190,60,3,0.7878787878787878,0.7595894870896703,0.2565643787384033,0.1454026699066162,30,0
0,45,l1filter,3190,60,3,0.8526645768025078,0.8407567737127125,0.019637584686279297,0.13141465187072754,32,0
0,45,relieff,3190,60,3,0.857889237199582,0.8421340233898604,0.4276261329650879,0.12820768356323242,45,0
0,45,relieff_weighting,3190,60,3,0.8359456635318704,0.8183319787662783,0.4276261329650879,0.12931132316589355,45,0
0,45,forward_selection,3190,60,3,0.8631138975966562,0.8540617225826574,10.154240131378174,0.04726243019104004,5,0
0,45,backwards_selection,3190,60,3,0.857889237199582,0.8421115482159486,10.969587802886963,0.1374516487121582,59,0
0,45,stepwise_selection,3190,60,3,0.8401253918495298,0.8192951795222575,15.864742755889893,0.1396942138671875,32,0
0,45,bayesselection,3190,60,3,0.8537095088819227,0.841579611635055,114.51152634620667,0.12537717819213867,31,174
0,45,bayeswweighting,3190,60,3,0.8610240334378265,0.8471877716010457,331.91430497169495,0.1420116424560547,60,793
0,49,baseline,958,9,2,0.7604166666666666,0.6515090402118444,4.76837158203125e-07,0.01720261573791504,9,0
0,49,intercorrelation_filter,958,9,2,0.7604166666666666,0.6515090402118444,0.004725217819213867,0.01637864112854004,9,0
0,49,correlation_weighting,958,9,2,0.7743055555555556,0.7259271188673997,0.004725217819213867,0.018365859985351562,9,0
0,49,tree_based_filter,958,9,2,0.6770833333333334,0.5861493533583646,0.1177825927734375,0.01467132568359375,4,0
0,49,tree_based_weighting,958,9,2,0.6840277777777778,0.6077527501309586,0.1177825927734375,0.014971017837524414,4,0
0,49,l1filter,958,9,2,0.7222222222222222,0.6727272727272727,0.002607107162475586,0.013298511505126953,4,0
0,49,relieff,958,9,2,0.78125,0.7122877122877123,0.038817644119262695,0.016021728515625,6,0
0,49,relieff_weighting,958,9,2,0.7777777777777778,0.7272081458678665,0.038817644119262695,0.01792144775390625,6,0
0,49,forward_selection,958,9,2,0.6979166666666666,0.670554204194333,0.19203686714172363,0.012971162796020508,1,0
0,49,backwards_selection,958,9,2,0.7881944444444444,0.7188895111608928,0.19104361534118652,0.01634502410888672,8,0
0,49,stepwise_selection,958,9,2,0.7222222222222222,0.6805678793256433,0.2901582717895508,0.01359868049621582,4,0
0,49,bayesselection,958,9,2,0.7222222222222222,0.6805678793256433,6.321329355239868,0.014343500137329102,5,108
0,49,bayeswweighting,958,9,2,0.7847222222222222,0.7394957983193278,17.50722599029541,0.01876378059387207,9,376
0,53,baseline,846,18,4,0.6850393700787402,0.6697179372892282,7.152557373046875e-07,0.030872821807861328,18,0
0,53,intercorrelation_filter,846,18,4,0.6732283464566929,0.6600572019131397,0.01616644859313965,0.0360865592956543,8,0
0,53,correlation_weighting,846,18,4,0.5708661417322834,0.5569719968234499,0.01616644859313965,0.024457216262817383,8,0
0,53,tree_based_filter,846,18,4,0.6811023622047244,0.6715695558383171,0.14909100532531738,0.014926433563232422,9,0
0,53,tree_based_weighting,846,18,4,0.6850393700787402,0.6704420709093606,0.14909100532531738,0.01669144630432129,9,0
0,53,l1filter,846,18,4,0.6811023622047244,0.6627938000476811,0.0040645599365234375,0.014628887176513672,10,0
0,53,relieff,846,18,4,0.7007874015748031,0.6927909566481723,0.036463022232055664,0.015520334243774414,13,0
0,53,relieff_weighting,846,18,4,0.7007874015748031,0.6798367580902406,0.036463022232055664,0.018772363662719727,13,0
0,53,forward_selection,846,18,4,0.6653543307086615,0.6432606088412377,0.9555659294128418,0.01355600357055664,4,0
0,53,backwards_selection,846,18,4,0.6889763779527559,0.6745109350143147,0.45842862129211426,0.03163933753967285,17,0
0,53,stepwise_selection,846,18,4,0.7007874015748031,0.6935807890003901,0.4441702365875244,0.014652013778686523,10,0
0,53,bayesselection,846,18,4,0.7204724409448819,0.7105166822958869,23.365358591079712,0.014915227890014648,13,280
0,53,bayeswweighting,846,18,4,0.7086614173228346,0.6952387030030096,72.39183759689331,0.04608774185180664,18,708
0,2074,baseline,6430,36,6,0.8636599274235355,0.8390127063789214,9.5367431640625e-07,0.28134846687316895,36,0
0,2074,intercorrelation_filter,6430,36,6,0.7511664074650077,0.7463410114364204,0.04686474800109863,0.11224842071533203,10,0
0,2074,correlation_weighting,6430,36,6,0.7444271643338517,0.7378144488787256,0.04686474800109863,0.09387660026550293,10,0
0,2074,tree_based_filter,6430,36,6,0.8221876620010368,0.8013849348895669,0.7376003265380859,0.30173444747924805,18,0
0,2074,tree_based_weighting,6430,36,6,0.8232244686365993,0.8023237090185852,0.7376003265380859,0.33176398277282715,18,0
0,2074,l1filter,6430,36,6,0.8595127008812856,0.8333456260448974,0.5339148044586182,0.3106043338775635,34,0
0,2074,relieff,6430,36,6,0.855883877656817,0.8295067649674651,0.5403454303741455,0.2977626323699951,27,0
0,2074,relieff_weighting,6430,36,6,0.8465526179367548,0.8186963515254394,0.5403454303741455,0.2921910285949707,27,0
0,2074,forward_selection,6430,36,6,0.8517366511145671,0.822825802269345,8.248919486999512,0.0684812068939209,4,0
0,2074,backwards_selection,6430,36,6,0.8605495075168481,0.8351256615966106,12.723915100097656,0.303631067276001,35,0
0,2074,stepwise_selection,6430,36,6,0.864696734059098,0.8379369680580101,12.749445676803589,0.296034574508667,17,0
0,2074,bayesselection,6430,36,6,0.8600311041990669,0.8318707320450281,120.20677971839905,0.29182958602905273,20,90
0,2074,bayeswweighting,6430,36,6,0.8610679108346293,0.836370579412764,322.8474268913269,0.29432106018066406,36,559
0,2079,baseline,641,19,5,0.5233160621761658,0.4777372367189107,7.152557373046875e-07,0.015538692474365234,19,0
0,2079,intercorrelation_filter,641,19,5,0.533678756476684,0.48789669563794363,0.008203744888305664,0.014151334762573242,16,0
0,2079,correlation_weighting,641,19,5,0.5803108808290155,0.5404690809967823,0.008203744888305664,0.020140409469604492,16,0
0,2079,tree_based_filter,641,19,5,0.44041450777202074,0.3929872270753435,0.1357743740081787,0.013160228729248047,9,0
0,2079,tree_based_weighting,641,19,5,0.43005181347150256,0.3928420647212593,0.1357743740081787,0.015427112579345703,9,0
0,2079,l1filter,641,19,5,0.5803108808290155,0.5457702320316922,0.0033080577850341797,0.011849403381347656,7,0
0,2079,relieff,641,19,5,0.5492227979274611,0.5174924597394008,0.027303457260131836,0.01366281509399414,14,0
0,2079,relieff_weighting,641,19,5,0.5233160621761658,0.49238586875703694,0.027303457260131836,0.018290042877197266,14,0
0,2079,forward_selection,641,19,5,0.5854922279792746,0.5540065298577821,0.7551090717315674,0.011918306350708008,3,0
0,2079,backwards_selection,641,19,5,0.5492227979274611,0.5059117092584834,0.6297883987426758,0.014066219329833984,17,0
